Label,Weight同性恋,1533
缺陷,10
相关,10
权力,10
人群,10
代表,10
人口,10
衣服,9
认真,9
顿饭,9
或多或少,9
爆哭,9
四个,9
断绝关系,9
下来,9
不生,9
精神,9
机会,9
激烈,9
提倡,9
莫名,9
看不懂,9
六岁,9
欺骗,9
真无语,9
正经,9
讽刺,9
打字,9
感谢,9
算了,9
我姐,9
窒息,9
来看,9
回过,9
就行了,9
面子,9
互不干涉,9
思维,9
复杂,9
老人家,9
礼貌,9
一份,9
不要紧,9
死活,9
2021,9
买书,9
几岁,9
灰暗,9
无缘无故,9
破灭,9
征兆,9
温和,9
软弱,9
孤立无援,9
跟踪,9
骂人,9
家属,9
每每,9
颇深,9
08,9
天真,9
痛打,9
软禁,9
学费,9
奔波,9
约个,9
更长,9
扶持着,9
腐男,9
劝告,9
心智,9
我同,9
我酷,9
发量,9
惊人,9
爱才,9
不上,9
TM,9
呕吐,9
博人,9
眼球,9
一人要,9
会住,9
走廊,9
飘飘,9
举报人,9
个性,9
妈丫,9
一身,9
精子,9
捐献,9
现今,9
换过来,9
照样,9
同给,9
口臭,9
细腻,9
并不大,9
物质基础,9
说点,9
要挟,9
主鸭,9
毕生,9
别拉上,9
字会,9
反省,9
別人用,9
7.8,9
另有其,9
大行其道,9
举止,9
斯文,9
看不出来,9
了不起,9
偏女,9
挑破,9
那件事,9
这部分,9
瞎说,9
帅得,9
旁桌,9
就学,9
再也不能,9
座位,9
情密,9
形影不离,9
目送,9
再谈,9
寡王,9
我奶,9
注重,9
香火,9
相差,9
甚远,9
产物,9
回报,9
无限,9
男同学,9
肉体,9
肌肉男,9
魂不守舍,9
魂牵梦绕,9
胡思乱想,9
无助于,9
吃得饱,9
族群,9
要点,9
英气,9
娇小,9
说个,9
百分之八十,9
先别,9
孤儿,9
福利院,9
同化,9
胆小怕事,9
本事,9
高冷,9
粘着,9
注孤生,9
同和异,9
颜狗,9
巨多,9
大老爷们,9
不能不要,9
男像,9
女碍,9
我脏,9
剪短,9
一副,9
面瘫,9
不来,9
例假,9
人妖,9
小辫子,9
sb,9
归类,9
装扮,9
浑身,9
涉入,9
陪你走,9
安稳,9
没差,9
相通,9
